document_id,text
page5-elem7,My colleague Vincent Hou has written a great mini series and helped me to get our sample [https://github.com/IBM/operator-sample-go] working.
page5-elem7,* What is a webhook?
page5-elem7,* Deploying the cert manager [https://book.kubebuilder.io/cronjob-tutorial/cert-manager.html]
page5-elem7,* Deploying Admission Webhooks [https://book.kubebuilder.io/cronjob-tutorial/running-webhook.html]
page5-elem7,* How to create conversion webhook for my operator with operator-sdk [https://vincenthou.medium.com/how-to-create-conversion-webhook-for-my-operator-with-operator-sdk-36f5ee0170de]
page5-elem7,* How to use mutating webhook for the operator with operator-sdk [https://vincenthou.medium.com/how-to-use-mutating-webhook-for-the-operator-with-operator-sdk-f940bd98e10b]
page5-elem7,* How to create validating webhook with operator-sdk [https://vincenthou.medium.com/how-to-create-validating-webhook-with-operator-sdk-73f9c6332609]
page5-elem7,* Shipping an operator that includes Webhooks [https://olm.operatorframework.io/docs/advanced-tasks/adding-admission-and-conversion-webhooks/]
page5-elem7,* Webhook Configuration [https://book.kubebuilder.io/reference/markers/webhook.html]
page5-elem7,* Running and deploying the controller [https://book.kubebuilder.io/cronjob-tutorial/running.html]
page5-elem7,Before you get started it’s important to understand that webhooks require another component that needs to be installed in Kubernetes.
page5-elem7,Webhooks are invoked by the Kubernetes API server and require authentication and authorization.
page5-elem7,That’s why components like cert-manager [https://cert-manager.io/docs/] are required to inject the credentials.
page5-elem7,And that’s one of the reasons why running webhooks locally is very difficult (plus you need a proxy to call the local webhooks from Kubernetes).
page5-elem7,Let’s take a look how to set up a new operator with initialization and validation webhooks.
page5-elem7,The steps are a summary from Vincent’s article above.
page5-elem7,Create the project api and webhook:
page5-elem7,$ operator-sdk init --domain ibm.com --repo github.com/houshengbo/operator-sample-go/operator-application
page5-elem7,$ operator-sdk create api --group application.sample --version v1beta1 --kind Application --resource --controller
page5-elem7,$ operator-sdk create webhook --group application.sample --version v1beta1 --kind Application --defaulting --programmatic-validation --force
page5-elem7,In api/v1beta1/application_webhook.go change from admissionReviewVersions=v1 to admissionReviewVersions=v1beta1.
page5-elem7,Then change Default():
page5-elem7,func (r *Application) Default() {
page5-elem7,applicationlog.Info(“default” “name” r.Name)
page5-elem7,r.Spec.Foo = “default”
page5-elem7,Get the dependencies and create manifests:
page5-elem7,$ go mod vendor
page5-elem7,$ make generate
page5-elem7,$ make manifests
page5-elem7,In config/crd/kustomization.yaml uncomment the following lines:
page5-elem7,#- patches/webhook_in_memcacheds.yaml
page5-elem7,#- patches/cainjection_in_memcacheds.yaml
page5-elem7,In config/default/kustomization.yaml uncomment the following lines:
page5-elem7,#- ../webhook
page5-elem7,#- ../certmanager
page5-elem7,#- manager_webhook_patch.yaml
page5-elem7,#- webhookcainjection_patch.yaml
page5-elem7,In the same file uncomment all the lines below ‘vars’:
page5-elem7,#- name: CERTIFICATE_NAMESPACE # namespace of the certificate CR
page5-elem7,#  objref:
page5-elem7,#    kind: Certificate
page5-elem7,#    group: cert-manager.io
page5-elem7,#    version: v1
page5-elem7,#    name: serving-cert # this name should match the one in certificate.yaml
page5-elem7,#  fieldref:
page5-elem7,#    fieldpath: metadata.namespace
page5-elem7,#- name: CERTIFICATE_NAME
page5-elem7,#  objref:
page5-elem7,#    kind: Certificate
page5-elem7,#    group: cert-manager.io
page5-elem7,#    version: v1
page5-elem7,#    name: serving-cert # this name should match the one in certificate.yaml
page5-elem7,#- name: SERVICE_NAMESPACE # namespace of the service
page5-elem7,#  objref:
page5-elem7,#    kind: Service
page5-elem7,#    version: v1
page5-elem7,#    name: webhook-service
page5-elem7,#  fieldref:
page5-elem7,#    fieldpath: metadata.namespace
page5-elem7,#- name: SERVICE_NAME
page5-elem7,#  objref:
page5-elem7,#    kind: Service
page5-elem7,#    version: v1
page5-elem7,#    name: webhook-service
page5-elem7,Change config/samples/application.sample_v1beta1_application.yaml into this:
page5-elem7,apiVersion: v1
page5-elem7,kind: Namespace
page5-elem7,metadata:
page5-elem7,name: application-sample
page5-elem7,---
page5-elem7,apiVersion: application.sample.ibm.com/v1beta1
page5-elem7,kind: Application
page5-elem7,metadata:
page5-elem7,name: application-sample
page5-elem7,namespace: application-sample
page5-elem7,Deploy the operator including the webhook to Kubernetes and run it:
page5-elem7,export REGISTRY=‘docker.io’
page5-elem7,export ORG=‘nheidloff’
page5-elem7,export IMAGE=‘application-controller:v1’
page5-elem7,make docker-build docker-push IMG=“$REGISTRY/$ORG/$IMAGE”
page5-elem7,make deploy IMG=“$REGISTRY/$ORG/$IMAGE”
page5-elem7,kubectl logs -f deploy/operator-application-controller-manager -n operator-application-system -c manager
page5-elem7,Create the custom resource and check whether foo is “default”:
page5-elem7,$ kubectl apply -f config/samples/application.sample_v1beta1_application.yaml
page5-elem7,$ kubectl get Application -n application-sample -oyaml
page5-elem7,Check out our repo [https://github.com/IBM/operator-sample-go] that contains samples for all webhooks.
page5-elem7,Keep an eye on my blog.
page5-elem7,I’ll write more about other operator patterns soon.
page5-elem7,The post Configuring Webhooks for Kubernetes Operators [http://heidloff.net/article/configuring-webhooks-kubernetes-operators/] appeared first on Niklas Heidloff [http://heidloff.net].
page5-elem8,Defining Dependencies in Kubernetes Operators.
page5-elem8,Operators can automate the deployment and operations of custom Kubernetes resources.
page5-elem8,These resources might dependent on other third party resources.
page5-elem8,This article describes how to define these dependencies.
page5-elem8,I’m working on a sample [https://github.com/nheidloff/operator-sample-go] that describes different patterns and best practices to build operators with Golang.
page5-elem8,The repo demonstrates how a custom resource ‘Application’ uses internally a third party ‘Database’ resource which is managed by another controller.
page5-elem8,This is a simplified version of the typical scenario to use a managed database in the cloud.
page5-elem8,Read my previous blog [http://heidloff.net/article/accessing-third-party-custom-resources-go-operators/] that explains how to access third party resources in controllers’ Go code.
page5-elem8,Additionally you need to ensure that the dependent operator (in my sample the database operator) exists when an operator (in my sample the application operator) is deployed.
page5-elem8,This can be done in the cluster service version (CSV).
page5-elem8,The CSV is the operator bundle/package which contains the definition of a specific operator version.
page5-elem8,Here is the CSV [https://github.com/nheidloff/operator-sample-go/blob/1280fe242726a329642a6a3950d1a8b9990e14d0/operator-application/bundle/manifests/operator-application.clusterserviceversion.yaml#L26-L38] of the application operator.
page5-elem8,The dependency is defined in the ‘required’ section of the spec.
page5-elem8,apiVersion: operators.coreos.com/v1alpha1
page5-elem8,kind: ClusterServiceVersion
page5-elem8,spec:
page5-elem8,apiservicedefinitions: {}
page5-elem8,customresourcedefinitions:
page5-elem8,owned:
page5-elem8,- displayName: Application
page5-elem8,kind: Application
page5-elem8,name: applications.application.sample.ibm.com
page5-elem8,version: v1alpha1
page5-elem8,required:
page5-elem8,- displayName: Database
page5-elem8,kind: Database
page5-elem8,name: databases.database.sample.third.party
page5-elem8,version: v1alpha1
page5-elem8,When you try to deploy the application operator but the database operator doesn’t exist you get an error.
page5-elem8,$ operator-sdk run bundle "$REGISTRY/$ORG/$BUNDLEIMAGE" -n operators
page5-elem8,INFO[0040] Successfully created registry pod: docker-io-nheidloff-application-controller-bundle-v15
page5-elem8,INFO[0041] Created CatalogSource: operator-application-catalog
page5-elem8,INFO[0041] Created Subscription: operator-application-v0-0-1-sub
page5-elem8,FATA[0120] Failed to run bundle: install plan is not available for the subscription operator-application-v0-0-1-sub: timed out waiting for the condition
page5-elem8,The logs in the catalog pod describe the error.
page5-elem8,$ kubectl get pods -n olm
page5-elem8,$ kubectl logs catalog-operator-b4dfcff47-55plr -n olm
page5-elem8,Event(v1.ObjectReference{Kind:"Namespace" Namespace:"" Name:"operators" ...
page5-elem8,type: 'Warning' reason: 'ResolutionFailed' constraints not satisfiable: bundle operator-application.v0.0.1 requires an operator providing an API with group: database.sample.third.party version: v1alpha1 kind: Database
page5-elem8,The following resources describe more details.
page5-elem8,* Operator Dependency and Requirement Resolution [https://operator-framework.github.io/olm-book/docs/operator-dependencies-and-requirements.html]
page5-elem8,* Creating operator manifests [https://olm.operatorframework.io/docs/tasks/creating-operator-manifests/]
page5-elem8,* Setup and Deployment via Operator Lifecycle Manager [https://github.com/nheidloff/operator-sample-go/blob/1280fe242726a329642a6a3950d1a8b9990e14d0/operator-application/SetupDeploymentViaOLM.md]
page5-elem8,Check out the repo [https://github.com/nheidloff/operator-sample-go] and keep an eye on my blog.
page5-elem8,I’ll write more about other operator patterns soon.
page5-elem8,The post Defining Dependencies in Kubernetes Operators [http://heidloff.net/article/defining-dependencies-kubernetes-operators/] appeared first on Niklas Heidloff [http://heidloff.net].
page5-elem9,Deploying Operators with the Operator Lifecycle Manager.
page5-elem9,Kubernetes operators automate the deployment and operations of Kubernetes based software.
page5-elem9,This article describes the Operator Lifecycle Manager which provides a declarative way to install manage and upgrade operators on a cluster.
page5-elem9,I’m working on an operator sample [https://github.com/nheidloff/operator-sample-go] implemented in Go that shows typical operator patterns.
page5-elem9,There are instructions how to run the operator:
page5-elem9,1.
page5-elem9,Run and debug the operator locally [https://github.com/nheidloff/operator-sample-go/blob/main/operator-application/SetupLocal.md]
